0,0
0,1
1,1
1,2
1,3
0,3
0,4
1,4
2,4
3,4
3,5
3,6
2,6
1,6
0,6
0,7
0,8
1,8
1,9
1,10
0,10
0,11
1,11
2,11
3,11
4,11
5,11
6,11
7,11
8,11
8,10
7,10
7,9
6,9
6,8
7,8
8,8
9,8
9,9
10,9
11,9
11,10
11,11
11,12
10,12
10,13
9,13
8,13
8,14
9,14
10,14
11,14
12,14
13,14
14,14
