0,0
0,1
0,2
1,2
2,2
3,2
3,3
3,4
3,5
3,6
3,7
4,7
5,7
5,8
5,9
6,9
7,9
7,10
7,11
8,11
8,12
8,13
9,13
9,14
10,14
11,14
12,14
13,14
14,14
